method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
spagan,SpA-GAN,satehaze1k_test_moderate_018,moderate,22.075624465942383,0.80129075050354,9.319682121276855
spagan,SpA-GAN,satehaze1k_test_moderate_019,moderate,21.38728904724121,0.7698876857757568,10.317032814025879
spagan,SpA-GAN,satehaze1k_test_moderate_020,moderate,22.091201782226562,0.7592086791992188,9.677538871765137
spagan,SpA-GAN,satehaze1k_test_moderate_021,moderate,22.21048355102539,0.8503415584564209,7.992679595947266
spagan,SpA-GAN,satehaze1k_test_moderate_022,moderate,23.277894973754883,0.8642113208770752,7.678267002105713
spagan,SpA-GAN,satehaze1k_test_moderate_023,moderate,23.41846466064453,0.8153369426727295,8.753169059753418
spagan,SpA-GAN,satehaze1k_test_moderate_024,moderate,22.573766708374023,0.8226544260978699,8.566177368164062
spagan,SpA-GAN,satehaze1k_test_moderate_025,moderate,23.130495071411133,0.8548423051834106,7.966472625732422
spagan,SpA-GAN,satehaze1k_test_moderate_026,moderate,22.409255981445312,0.8051291108131409,9.467251777648926
spagan,SpA-GAN,satehaze1k_test_moderate_027,moderate,23.231775283813477,0.8376799821853638,8.13817310333252
spagan,SpA-GAN,satehaze1k_test_moderate_028,moderate,22.083057403564453,0.8068096041679382,9.04137897491455
spagan,SpA-GAN,satehaze1k_test_moderate_029,moderate,20.992633819580078,0.7462846040725708,10.299461364746094
spagan,SpA-GAN,satehaze1k_test_moderate_030,moderate,21.911985397338867,0.7461656332015991,10.218002319335938
spagan,SpA-GAN,satehaze1k_test_moderate_031,moderate,21.085590362548828,0.7932308912277222,9.649584770202637
spagan,SpA-GAN,satehaze1k_test_moderate_032,moderate,23.99789810180664,0.8336308598518372,7.914855003356934
spagan,SpA-GAN,satehaze1k_test_moderate_033,moderate,22.829856872558594,0.8226491212844849,8.749226570129395
spagan,SpA-GAN,satehaze1k_test_moderate_034,moderate,22.28559112548828,0.8224350214004517,8.680181503295898
spagan,SpA-GAN,satehaze1k_test_moderate_035,moderate,23.468332290649414,0.85410475730896,8.118415832519531
spagan,SpA-GAN,satehaze1k_test_moderate_036,moderate,21.89455795288086,0.7769461870193481,9.728291511535645
spagan,SpA-GAN,satehaze1k_test_moderate_037,moderate,22.162132263183594,0.7943315505981445,9.314896583557129
spagan,SpA-GAN,satehaze1k_test_moderate_038,moderate,22.738344192504883,0.804780125617981,8.78279972076416
spagan,SpA-GAN,satehaze1k_test_moderate_039,moderate,22.85578155517578,0.8457273244857788,8.267329216003418
spagan,SpA-GAN,satehaze1k_test_moderate_040,moderate,20.81836700439453,0.7688753604888916,10.160385131835938
spagan,SpA-GAN,satehaze1k_test_moderate_041,moderate,19.280860900878906,0.7255424857139587,11.274176597595215
spagan,SpA-GAN,satehaze1k_test_moderate_042,moderate,21.701778411865234,0.7852237224578857,9.882534980773926
