method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
spagan,SpA-GAN,satehaze1k_test_moderate_016,moderate,25.595783233642578,0.9392296671867371,7.134416580200195
spagan,SpA-GAN,satehaze1k_test_moderate_017,moderate,27.77540397644043,0.9448986053466797,5.570385456085205
spagan,SpA-GAN,satehaze1k_test_moderate_018,moderate,25.05925941467285,0.9288865923881531,8.100190162658691
spagan,SpA-GAN,satehaze1k_test_moderate_019,moderate,24.3912410736084,0.9159173965454102,9.003835678100586
spagan,SpA-GAN,satehaze1k_test_moderate_020,moderate,24.67394256591797,0.90468430519104,8.541498184204102
spagan,SpA-GAN,satehaze1k_test_moderate_021,moderate,23.677066802978516,0.9287135601043701,7.295796871185303
spagan,SpA-GAN,satehaze1k_test_moderate_022,moderate,25.133590698242188,0.9391135573387146,6.899111270904541
spagan,SpA-GAN,satehaze1k_test_moderate_023,moderate,26.639909744262695,0.9318681359291077,7.7087082862854
spagan,SpA-GAN,satehaze1k_test_moderate_024,moderate,25.21300506591797,0.9327133297920227,7.516514301300049
spagan,SpA-GAN,satehaze1k_test_moderate_025,moderate,25.507530212402344,0.9407513737678528,7.022197723388672
spagan,SpA-GAN,satehaze1k_test_moderate_026,moderate,25.64408302307129,0.9342730641365051,8.25949478149414
spagan,SpA-GAN,satehaze1k_test_moderate_027,moderate,25.750919342041016,0.9320131540298462,7.239152431488037
spagan,SpA-GAN,satehaze1k_test_moderate_028,moderate,24.512577056884766,0.9274638891220093,7.9606757164001465
spagan,SpA-GAN,satehaze1k_test_moderate_029,moderate,23.581178665161133,0.88772052526474,9.046941757202148
spagan,SpA-GAN,satehaze1k_test_moderate_030,moderate,25.353614807128906,0.9045043587684631,8.885818481445312
spagan,SpA-GAN,satehaze1k_test_moderate_031,moderate,23.267562866210938,0.9171066284179688,8.523336410522461
spagan,SpA-GAN,satehaze1k_test_moderate_032,moderate,26.42951011657715,0.929758608341217,7.048175811767578
spagan,SpA-GAN,satehaze1k_test_moderate_033,moderate,25.434797286987305,0.930063784122467,7.762796401977539
spagan,SpA-GAN,satehaze1k_test_moderate_034,moderate,24.909059524536133,0.9344787001609802,7.567092418670654
spagan,SpA-GAN,satehaze1k_test_moderate_035,moderate,26.605398178100586,0.9508784413337708,7.0661540031433105
spagan,SpA-GAN,satehaze1k_test_moderate_036,moderate,25.076824188232422,0.9174139499664307,8.452064514160156
spagan,SpA-GAN,satehaze1k_test_moderate_037,moderate,25.491762161254883,0.9305097460746765,8.015362739562988
spagan,SpA-GAN,satehaze1k_test_moderate_038,moderate,25.29126739501953,0.9242922067642212,7.773464679718018
spagan,SpA-GAN,satehaze1k_test_moderate_039,moderate,25.51092529296875,0.9418474435806274,7.243817329406738
spagan,SpA-GAN,satehaze1k_test_moderate_040,moderate,22.95456886291504,0.9081276059150696,8.965947151184082
spagan,SpA-GAN,satehaze1k_test_moderate_041,moderate,20.865108489990234,0.8831680417060852,10.126059532165527
spagan,SpA-GAN,satehaze1k_test_moderate_042,moderate,24.778560638427734,0.9188225865364075,8.606738090515137
spagan,SpA-GAN,satehaze1k_test_moderate_043,moderate,24.04537582397461,0.9082708358764648,7.914917945861816
spagan,SpA-GAN,satehaze1k_test_moderate_044,moderate,24.829862594604492,0.9173234105110168,8.848760604858398
spagan,SpA-GAN,satehaze1k_test_moderate_045,moderate,23.54974365234375,0.8624839186668396,9.521624565124512
spagan,SpA-GAN,satehaze1k_test_thick_001,thick,19.71541404724121,0.8629609942436218,9.114136695861816
spagan,SpA-GAN,satehaze1k_test_thick_002,thick,20.23186492919922,0.8615515232086182,8.194289207458496
spagan,SpA-GAN,satehaze1k_test_thick_003,thick,19.494291305541992,0.8396144509315491,9.729083061218262
spagan,SpA-GAN,satehaze1k_test_thick_004,thick,19.6309871673584,0.8644117116928101,9.04908561706543
spagan,SpA-GAN,satehaze1k_test_thick_005,thick,20.28082275390625,0.8803877830505371,8.922982215881348
spagan,SpA-GAN,satehaze1k_test_thick_006,thick,20.26447105407715,0.8749767541885376,8.913558006286621
spagan,SpA-GAN,satehaze1k_test_thick_007,thick,19.424840927124023,0.8546926975250244,9.083009719848633
spagan,SpA-GAN,satehaze1k_test_thick_008,thick,19.361637115478516,0.8664401173591614,9.693222999572754
spagan,SpA-GAN,satehaze1k_test_thick_009,thick,19.800212860107422,0.843868613243103,8.99039363861084
spagan,SpA-GAN,satehaze1k_test_thick_010,thick,19.664464950561523,0.851040244102478,8.878055572509766
spagan,SpA-GAN,satehaze1k_test_thick_011,thick,19.61911964416504,0.8692159652709961,9.393672943115234
spagan,SpA-GAN,satehaze1k_test_thick_012,thick,20.19529151916504,0.8434261083602905,8.35129165649414
spagan,SpA-GAN,satehaze1k_test_thick_013,thick,19.774877548217773,0.8753229975700378,8.892961502075195
spagan,SpA-GAN,satehaze1k_test_thick_014,thick,18.145845413208008,0.8213748335838318,11.349730491638184
spagan,SpA-GAN,satehaze1k_test_thick_015,thick,20.180788040161133,0.8582158088684082,8.268588066101074
spagan,SpA-GAN,satehaze1k_test_thick_016,thick,19.73409652709961,0.8655345439910889,8.96371841430664
spagan,SpA-GAN,satehaze1k_test_thick_017,thick,20.255043029785156,0.8726655840873718,8.586087226867676
spagan,SpA-GAN,satehaze1k_test_thick_018,thick,19.77639389038086,0.8818401098251343,9.408041954040527
spagan,SpA-GAN,satehaze1k_test_thick_019,thick,19.63501739501953,0.8668734431266785,9.447571754455566
spagan,SpA-GAN,satehaze1k_test_thick_020,thick,20.12031364440918,0.8620421886444092,8.805011749267578
spagan,SpA-GAN,satehaze1k_test_thick_021,thick,18.167428970336914,0.8385153412818909,11.200223922729492
spagan,SpA-GAN,satehaze1k_test_thick_022,thick,19.479942321777344,0.8690280318260193,9.451742172241211
spagan,SpA-GAN,satehaze1k_test_thick_023,thick,19.63138771057129,0.8889284133911133,9.377581596374512
spagan,SpA-GAN,satehaze1k_test_thick_024,thick,20.445764541625977,0.8539995551109314,8.123431205749512
spagan,SpA-GAN,satehaze1k_test_thick_025,thick,19.24789047241211,0.8334617614746094,9.454483032226562
spagan,SpA-GAN,satehaze1k_test_thick_026,thick,19.139230728149414,0.8438543677330017,9.602724075317383
spagan,SpA-GAN,satehaze1k_test_thick_027,thick,19.579557418823242,0.8728293180465698,9.082510948181152
spagan,SpA-GAN,satehaze1k_test_thick_028,thick,19.768787384033203,0.8645336031913757,9.140312194824219
spagan,SpA-GAN,satehaze1k_test_thick_029,thick,19.80127716064453,0.8821837902069092,9.2605562210083
spagan,SpA-GAN,satehaze1k_test_thick_030,thick,19.92509651184082,0.8575962781906128,8.613587379455566
spagan,SpA-GAN,satehaze1k_test_thick_031,thick,19.37588882446289,0.8546517491340637,9.065752029418945
spagan,SpA-GAN,satehaze1k_test_thick_032,thick,18.159610748291016,0.8296709060668945,11.226401329040527
spagan,SpA-GAN,satehaze1k_test_thick_033,thick,19.761512756347656,0.864213228225708,8.748308181762695
spagan,SpA-GAN,satehaze1k_test_thick_034,thick,20.25572967529297,0.8707526922225952,8.455392837524414
spagan,SpA-GAN,satehaze1k_test_thick_035,thick,18.798080444335938,0.8329418897628784,10.229238510131836
spagan,SpA-GAN,satehaze1k_test_thick_036,thick,19.898645401000977,0.8682070374488831,8.792097091674805
spagan,SpA-GAN,satehaze1k_test_thick_037,thick,19.805274963378906,0.8755146861076355,8.85874080657959
spagan,SpA-GAN,satehaze1k_test_thick_038,thick,19.746562957763672,0.8626685738563538,8.955076217651367
spagan,SpA-GAN,satehaze1k_test_thick_039,thick,19.982330322265625,0.8714426755905151,8.654336929321289
spagan,SpA-GAN,satehaze1k_test_thick_040,thick,19.689830780029297,0.8568811416625977,8.863582611083984
spagan,SpA-GAN,satehaze1k_test_thick_041,thick,18.929712295532227,0.8392457962036133,10.033164978027344
spagan,SpA-GAN,satehaze1k_test_thick_042,thick,19.37910270690918,0.8612774014472961,9.597689628601074
spagan,SpA-GAN,satehaze1k_test_thick_043,thick,20.722049713134766,0.888119637966156,8.496875762939453
spagan,SpA-GAN,satehaze1k_test_thick_044,thick,20.028745651245117,0.8677151799201965,8.720857620239258
spagan,SpA-GAN,satehaze1k_test_thick_045,thick,20.507949829101562,0.8843432664871216,8.63731861114502
dcil,DCIL,satehaze1k_test_thin_001,thin,22.839527130126953,0.95625901222229,6.000276565551758
dcil,DCIL,satehaze1k_test_thin_002,thin,21.44428253173828,0.9439059495925903,7.175743103027344
dcil,DCIL,satehaze1k_test_thin_003,thin,24.781837463378906,0.9541662335395813,5.103672027587891
dcil,DCIL,satehaze1k_test_thin_004,thin,24.097108840942383,0.9547874331474304,5.170144081115723
dcil,DCIL,satehaze1k_test_thin_005,thin,22.09050750732422,0.9418172836303711,6.224367141723633
dcil,DCIL,satehaze1k_test_thin_006,thin,24.690330505371094,0.9613375067710876,4.746670246124268
dcil,DCIL,satehaze1k_test_thin_007,thin,25.060422897338867,0.9635176658630371,4.978837013244629
dcil,DCIL,satehaze1k_test_thin_008,thin,22.58406639099121,0.9512991309165955,6.257247447967529
dcil,DCIL,satehaze1k_test_thin_009,thin,22.22738265991211,0.9453076124191284,6.137672424316406
dcil,DCIL,satehaze1k_test_thin_010,thin,22.01129722595215,0.939005434513092,6.296581745147705
dcil,DCIL,satehaze1k_test_thin_011,thin,24.71426010131836,0.9550418257713318,5.143404960632324
dcil,DCIL,satehaze1k_test_thin_012,thin,22.914348602294922,0.9479483366012573,5.719007968902588
dcil,DCIL,satehaze1k_test_thin_013,thin,21.805837631225586,0.9374682307243347,6.384313583374023
dcil,DCIL,satehaze1k_test_thin_014,thin,24.339256286621094,0.9597398042678833,5.295691967010498
dcil,DCIL,satehaze1k_test_thin_015,thin,22.81731414794922,0.9568294286727905,5.986566066741943
dcil,DCIL,satehaze1k_test_thin_016,thin,24.912120819091797,0.966864287853241,4.931830406188965
dcil,DCIL,satehaze1k_test_thin_017,thin,21.38345718383789,0.9358581304550171,7.4998555183410645
dcil,DCIL,satehaze1k_test_thin_018,thin,25.651418685913086,0.9597920775413513,4.59259033203125
dcil,DCIL,satehaze1k_test_thin_019,thin,23.218135833740234,0.9568943977355957,5.723840713500977
dcil,DCIL,satehaze1k_test_thin_020,thin,25.794429779052734,0.9592303037643433,4.524470329284668
dcil,DCIL,satehaze1k_test_thin_021,thin,24.921567916870117,0.958488941192627,4.67800235748291
dcil,DCIL,satehaze1k_test_thin_022,thin,23.894084930419922,0.9600109457969666,4.991220474243164
dcil,DCIL,satehaze1k_test_thin_023,thin,20.45134735107422,0.9350335597991943,8.07065200805664
dcil,DCIL,satehaze1k_test_thin_024,thin,24.703733444213867,0.9580733180046082,4.830729961395264
dcil,DCIL,satehaze1k_test_thin_025,thin,21.87321662902832,0.9365013837814331,7.087706565856934
dcil,DCIL,satehaze1k_test_thin_026,thin,24.44563102722168,0.9587994813919067,5.224432945251465
dcil,DCIL,satehaze1k_test_thin_027,thin,21.687543869018555,0.9447644352912903,6.972482681274414
dcil,DCIL,satehaze1k_test_thin_028,thin,25.487003326416016,0.9557164907455444,4.542661190032959
dcil,DCIL,satehaze1k_test_thin_029,thin,25.1661376953125,0.9564870595932007,4.81907844543457
dcil,DCIL,satehaze1k_test_thin_030,thin,24.365108489990234,0.9546866416931152,4.914984703063965
dcil,DCIL,satehaze1k_test_thin_031,thin,24.56690216064453,0.9537089467048645,5.071267127990723
dcil,DCIL,satehaze1k_test_thin_032,thin,24.85384750366211,0.9658404588699341,4.992293834686279
dcil,DCIL,satehaze1k_test_thin_033,thin,23.862773895263672,0.953204333782196,5.1519775390625
dcil,DCIL,satehaze1k_test_thin_034,thin,25.010154724121094,0.9606879949569702,4.879429817199707
dcil,DCIL,satehaze1k_test_thin_035,thin,22.709823608398438,0.9474258422851562,5.970972061157227
dcil,DCIL,satehaze1k_test_thin_036,thin,24.35940933227539,0.9569432139396667,5.26515531539917
dcil,DCIL,satehaze1k_test_thin_037,thin,22.183645248413086,0.9426212310791016,6.246636390686035
dcil,DCIL,satehaze1k_test_thin_038,thin,24.6790714263916,0.9668323993682861,5.053887844085693
dcil,DCIL,satehaze1k_test_thin_039,thin,24.493850708007812,0.9506019949913025,4.982696056365967
dcil,DCIL,satehaze1k_test_thin_040,thin,26.11516571044922,0.9644009470939636,4.419795989990234
dcil,DCIL,satehaze1k_test_thin_041,thin,24.187816619873047,0.9579994082450867,5.310976505279541
dcil,DCIL,satehaze1k_test_thin_042,thin,24.522815704345703,0.961189329624176,4.790885925292969
dcil,DCIL,satehaze1k_test_thin_043,thin,24.5443058013916,0.9662438631057739,5.120192527770996
dcil,DCIL,satehaze1k_test_thin_044,thin,24.960386276245117,0.9695481657981873,4.879540920257568
dcil,DCIL,satehaze1k_test_thin_045,thin,24.658855438232422,0.95334392786026,5.1653056144714355
dcil,DCIL,satehaze1k_test_moderate_001,moderate,28.312419891357422,0.9697540998458862,6.430929660797119
dcil,DCIL,satehaze1k_test_moderate_002,moderate,28.372665405273438,0.9708667993545532,8.337259292602539
dcil,DCIL,satehaze1k_test_moderate_003,moderate,23.96750259399414,0.9668123126029968,6.926560401916504
dcil,DCIL,satehaze1k_test_moderate_004,moderate,25.5537109375,0.9686592817306519,7.304827690124512
dcil,DCIL,satehaze1k_test_moderate_005,moderate,26.596454620361328,0.9681196808815002,6.341853141784668
dcil,DCIL,satehaze1k_test_moderate_006,moderate,27.084442138671875,0.9763017892837524,7.707581996917725
dcil,DCIL,satehaze1k_test_moderate_007,moderate,25.68022918701172,0.9713848829269409,6.246992111206055
dcil,DCIL,satehaze1k_test_moderate_008,moderate,26.834619522094727,0.9691102504730225,8.100631713867188
dcil,DCIL,satehaze1k_test_moderate_009,moderate,27.683561325073242,0.9750293493270874,6.255026340484619
dcil,DCIL,satehaze1k_test_moderate_010,moderate,24.342144012451172,0.9659093022346497,6.670430660247803
dcil,DCIL,satehaze1k_test_moderate_011,moderate,23.565380096435547,0.9517289996147156,8.352705001831055
dcil,DCIL,satehaze1k_test_moderate_012,moderate,26.868925094604492,0.9767974615097046,5.310956001281738
dcil,DCIL,satehaze1k_test_moderate_013,moderate,27.159595489501953,0.978132963180542,5.331454277038574
dcil,DCIL,satehaze1k_test_moderate_014,moderate,28.480749130249023,0.9762197732925415,5.082342147827148
dcil,DCIL,satehaze1k_test_moderate_015,moderate,28.968082427978516,0.9684512615203857,6.9525909423828125
dcil,DCIL,satehaze1k_test_moderate_016,moderate,27.813947677612305,0.97384113073349,5.891068935394287
dcil,DCIL,satehaze1k_test_moderate_017,moderate,29.682519912719727,0.9764531850814819,3.93037748336792
dcil,DCIL,satehaze1k_test_moderate_018,moderate,24.69585418701172,0.9647342562675476,9.286592483520508
dcil,DCIL,satehaze1k_test_moderate_019,moderate,26.363676071166992,0.9687492251396179,10.522026062011719
dcil,DCIL,satehaze1k_test_moderate_020,moderate,26.764942169189453,0.9626755714416504,8.551536560058594
dcil,DCIL,satehaze1k_test_moderate_021,moderate,25.979122161865234,0.9703361988067627,6.494051456451416
dcil,DCIL,satehaze1k_test_moderate_022,moderate,26.265193939208984,0.9691311120986938,6.218833923339844
dcil,DCIL,satehaze1k_test_moderate_023,moderate,28.493005752563477,0.9749823212623596,6.815976142883301
dcil,DCIL,satehaze1k_test_moderate_024,moderate,25.08606719970703,0.9686140418052673,8.347540855407715
dcil,DCIL,satehaze1k_test_moderate_025,moderate,24.001434326171875,0.9612228870391846,8.432388305664062
dcil,DCIL,satehaze1k_test_moderate_026,moderate,26.96599006652832,0.9749330282211304,8.17313003540039
dcil,DCIL,satehaze1k_test_moderate_027,moderate,27.830787658691406,0.9733306765556335,6.518645763397217
dcil,DCIL,satehaze1k_test_moderate_028,moderate,24.774648666381836,0.9640538692474365,9.011459350585938
dcil,DCIL,satehaze1k_test_moderate_029,moderate,22.62054443359375,0.9391005635261536,11.485044479370117
dcil,DCIL,satehaze1k_test_moderate_030,moderate,26.40597152709961,0.9644073843955994,10.580806732177734
dcil,DCIL,satehaze1k_test_moderate_031,moderate,24.329957962036133,0.9605941772460938,10.02867603302002
dcil,DCIL,satehaze1k_test_moderate_032,moderate,29.25753402709961,0.9722315073013306,5.607974052429199
dcil,DCIL,satehaze1k_test_moderate_033,moderate,26.972354888916016,0.9719521403312683,7.546588897705078
dcil,DCIL,satehaze1k_test_moderate_034,moderate,24.529048919677734,0.9670162200927734,8.418171882629395
dcil,DCIL,satehaze1k_test_moderate_035,moderate,24.53768539428711,0.9714789390563965,7.959689140319824
dcil,DCIL,satehaze1k_test_moderate_036,moderate,26.18903350830078,0.9674677848815918,10.065238952636719
dcil,DCIL,satehaze1k_test_moderate_037,moderate,24.977781295776367,0.9692176580429077,9.705801963806152
dcil,DCIL,satehaze1k_test_moderate_038,moderate,27.73736000061035,0.9707657098770142,7.4650139808654785
dcil,DCIL,satehaze1k_test_moderate_039,moderate,24.831798553466797,0.9679890871047974,8.249727249145508
dcil,DCIL,satehaze1k_test_moderate_040,moderate,24.590667724609375,0.9622819423675537,9.51394271850586
dcil,DCIL,satehaze1k_test_moderate_041,moderate,23.84547996520996,0.9530501365661621,11.104182243347168
dcil,DCIL,satehaze1k_test_moderate_042,moderate,26.95948028564453,0.9697862267494202,9.716206550598145
dcil,DCIL,satehaze1k_test_moderate_043,moderate,23.605356216430664,0.9464999437332153,9.496426582336426
dcil,DCIL,satehaze1k_test_moderate_044,moderate,26.70061492919922,0.9698717594146729,10.152953147888184
dcil,DCIL,satehaze1k_test_moderate_045,moderate,25.609336853027344,0.9480809569358826,12.249938011169434
dcil,DCIL,satehaze1k_test_thick_001,thick,22.69849967956543,0.9304986000061035,6.297582626342773
dcil,DCIL,satehaze1k_test_thick_002,thick,23.179943084716797,0.9215580821037292,5.867325782775879
dcil,DCIL,satehaze1k_test_thick_003,thick,21.105857849121094,0.9042884707450867,7.607895851135254
dcil,DCIL,satehaze1k_test_thick_004,thick,22.17348861694336,0.9242311120033264,6.7039923667907715
dcil,DCIL,satehaze1k_test_thick_005,thick,21.01321029663086,0.9223676323890686,7.505745887756348
dcil,DCIL,satehaze1k_test_thick_006,thick,21.241405487060547,0.9212270975112915,7.300091743469238
dcil,DCIL,satehaze1k_test_thick_007,thick,22.639205932617188,0.9275522232055664,6.275713920593262
dcil,DCIL,satehaze1k_test_thick_008,thick,22.42946434020996,0.9317659139633179,6.629508972167969
dcil,DCIL,satehaze1k_test_thick_009,thick,22.73068618774414,0.9174774885177612,6.334140777587891
dcil,DCIL,satehaze1k_test_thick_010,thick,22.84581756591797,0.9143248200416565,6.13826322555542
dcil,DCIL,satehaze1k_test_thick_011,thick,23.28263282775879,0.9382128715515137,6.168728828430176
dcil,DCIL,satehaze1k_test_thick_012,thick,22.296464920043945,0.9142228364944458,6.225716590881348
dcil,DCIL,satehaze1k_test_thick_013,thick,22.962635040283203,0.9335012435913086,6.172173023223877
dcil,DCIL,satehaze1k_test_thick_014,thick,21.227516174316406,0.8987075686454773,7.671074390411377
dcil,DCIL,satehaze1k_test_thick_015,thick,23.411441802978516,0.9228057265281677,5.7679972648620605
dcil,DCIL,satehaze1k_test_thick_016,thick,22.401100158691406,0.9279276132583618,6.467824459075928
dcil,DCIL,satehaze1k_test_thick_017,thick,23.26685333251953,0.93422532081604,5.931916236877441
dcil,DCIL,satehaze1k_test_thick_018,thick,20.585269927978516,0.9219639897346497,7.786425590515137
dcil,DCIL,satehaze1k_test_thick_019,thick,22.558330535888672,0.9337950348854065,6.355030059814453
dcil,DCIL,satehaze1k_test_thick_020,thick,21.321237564086914,0.9196218252182007,7.1340532302856445
dcil,DCIL,satehaze1k_test_thick_021,thick,21.009170532226562,0.9058865308761597,7.729378700256348
dcil,DCIL,satehaze1k_test_thick_022,thick,22.017566680908203,0.9309168457984924,6.7129058837890625
dcil,DCIL,satehaze1k_test_thick_023,thick,20.914018630981445,0.9286172986030579,7.5108489990234375
dcil,DCIL,satehaze1k_test_thick_024,thick,22.94722557067871,0.916374146938324,6.027057647705078
dcil,DCIL,satehaze1k_test_thick_025,thick,21.538000106811523,0.9079083204269409,7.026780128479004
dcil,DCIL,satehaze1k_test_thick_026,thick,22.574344635009766,0.9210849404335022,6.422859191894531
dcil,DCIL,satehaze1k_test_thick_027,thick,22.290040969848633,0.9316352605819702,6.62186861038208
dcil,DCIL,satehaze1k_test_thick_028,thick,23.070680618286133,0.932515025138855,6.157930374145508
dcil,DCIL,satehaze1k_test_thick_029,thick,20.768577575683594,0.9214539527893066,7.632055282592773
dcil,DCIL,satehaze1k_test_thick_030,thick,23.07894515991211,0.9204918146133423,6.014321804046631
dcil,DCIL,satehaze1k_test_thick_031,thick,21.84710693359375,0.9227030277252197,6.7264485359191895
dcil,DCIL,satehaze1k_test_thick_032,thick,20.96442985534668,0.8990006446838379,7.748561859130859
dcil,DCIL,satehaze1k_test_thick_033,thick,22.783588409423828,0.9235677123069763,6.202960014343262
dcil,DCIL,satehaze1k_test_thick_034,thick,23.16852569580078,0.9310190081596375,5.95283317565918
dcil,DCIL,satehaze1k_test_thick_035,thick,20.92108154296875,0.9005693197250366,7.521873474121094
dcil,DCIL,satehaze1k_test_thick_036,thick,22.981107711791992,0.9319506883621216,6.184926986694336
dcil,DCIL,satehaze1k_test_thick_037,thick,22.403873443603516,0.930941641330719,6.491672992706299
dcil,DCIL,satehaze1k_test_thick_038,thick,22.618671417236328,0.9276096820831299,6.3813557624816895
dcil,DCIL,satehaze1k_test_thick_039,thick,23.042734146118164,0.9289523363113403,6.047494411468506
dcil,DCIL,satehaze1k_test_thick_040,thick,22.763580322265625,0.920786440372467,6.202485084533691
dcil,DCIL,satehaze1k_test_thick_041,thick,22.483592987060547,0.9168931841850281,6.508570671081543
dcil,DCIL,satehaze1k_test_thick_042,thick,22.77968978881836,0.9322870373725891,6.402925968170166
dcil,DCIL,satehaze1k_test_thick_043,thick,21.169845581054688,0.9254813194274902,7.317645072937012
dcil,DCIL,satehaze1k_test_thick_044,thick,22.190702438354492,0.9269413948059082,6.627134799957275
dcil,DCIL,satehaze1k_test_thick_045,thick,21.808927536010742,0.9313160181045532,6.81185245513916
dehazeformer,DehazeFormer,satehaze1k_test_thin_001,thin,22.78944969177246,0.9571315050125122,6.183121681213379
dehazeformer,DehazeFormer,satehaze1k_test_thin_002,thin,22.125736236572266,0.9495785236358643,6.689209461212158
dehazeformer,DehazeFormer,satehaze1k_test_thin_003,thin,20.803720474243164,0.932270348072052,7.415180683135986
dehazeformer,DehazeFormer,satehaze1k_test_thin_004,thin,21.958110809326172,0.9468989372253418,6.284164905548096
dehazeformer,DehazeFormer,satehaze1k_test_thin_005,thin,19.928619384765625,0.9219564199447632,7.455472946166992
dehazeformer,DehazeFormer,satehaze1k_test_thin_006,thin,22.451000213623047,0.9511101245880127,5.740318298339844
dehazeformer,DehazeFormer,satehaze1k_test_thin_007,thin,22.976741790771484,0.9549184441566467,5.896406650543213
dehazeformer,DehazeFormer,satehaze1k_test_thin_008,thin,22.099397659301758,0.9497979879379272,6.66876745223999
dehazeformer,DehazeFormer,satehaze1k_test_thin_009,thin,20.188079833984375,0.9279101490974426,7.260246276855469
dehazeformer,DehazeFormer,satehaze1k_test_thin_010,thin,19.32662582397461,0.9144891500473022,7.88821268081665
dehazeformer,DehazeFormer,satehaze1k_test_thin_011,thin,21.118898391723633,0.93552565574646,7.132017612457275
dehazeformer,DehazeFormer,satehaze1k_test_thin_012,thin,20.635984420776367,0.9308088421821594,6.947821617126465
dehazeformer,DehazeFormer,satehaze1k_test_thin_013,thin,19.289674758911133,0.9146888256072998,7.878379821777344
dehazeformer,DehazeFormer,satehaze1k_test_thin_014,thin,21.751575469970703,0.946487545967102,6.498210430145264
dehazeformer,DehazeFormer,satehaze1k_test_thin_015,thin,23.181638717651367,0.9598206877708435,6.0283660888671875
dehazeformer,DehazeFormer,satehaze1k_test_thin_016,thin,22.020404815673828,0.9524869918823242,6.399049758911133
dehazeformer,DehazeFormer,satehaze1k_test_thin_017,thin,19.631391525268555,0.9257537722587585,8.839983940124512
dehazeformer,DehazeFormer,satehaze1k_test_thin_018,thin,22.53168296813965,0.9451718926429749,5.961846351623535
dehazeformer,DehazeFormer,satehaze1k_test_thin_019,thin,21.139530181884766,0.9431496858596802,6.630095958709717
dehazeformer,DehazeFormer,satehaze1k_test_thin_020,thin,21.024898529052734,0.9371669292449951,6.828978538513184
dehazeformer,DehazeFormer,satehaze1k_test_thin_021,thin,22.18444061279297,0.9473298788070679,5.982265472412109
dehazeformer,DehazeFormer,satehaze1k_test_thin_022,thin,22.510168075561523,0.9523800015449524,5.664307594299316
dehazeformer,DehazeFormer,satehaze1k_test_thin_023,thin,20.896507263183594,0.9397671222686768,7.643263816833496
dehazeformer,DehazeFormer,satehaze1k_test_thin_024,thin,22.02427101135254,0.9478769898414612,6.093076705932617
dehazeformer,DehazeFormer,satehaze1k_test_thin_025,thin,19.89136505126953,0.9241572618484497,8.565401077270508
dehazeformer,DehazeFormer,satehaze1k_test_thin_026,thin,20.854488372802734,0.93963623046875,7.183446884155273
dehazeformer,DehazeFormer,satehaze1k_test_thin_027,thin,21.714740753173828,0.9465535879135132,6.998769760131836
dehazeformer,DehazeFormer,satehaze1k_test_thin_028,thin,21.17963981628418,0.9356313347816467,6.645087718963623
dehazeformer,DehazeFormer,satehaze1k_test_thin_029,thin,21.486513137817383,0.9375567436218262,6.686431407928467
dehazeformer,DehazeFormer,satehaze1k_test_thin_030,thin,22.196683883666992,0.9465867877006531,6.093360424041748
dehazeformer,DehazeFormer,satehaze1k_test_thin_031,thin,20.499799728393555,0.9304238557815552,7.295876502990723
dehazeformer,DehazeFormer,satehaze1k_test_thin_032,thin,22.905712127685547,0.9583276510238647,5.752579212188721
dehazeformer,DehazeFormer,satehaze1k_test_thin_033,thin,20.770700454711914,0.9323978424072266,6.953189373016357
dehazeformer,DehazeFormer,satehaze1k_test_thin_034,thin,22.83403205871582,0.9520302414894104,5.847362995147705
dehazeformer,DehazeFormer,satehaze1k_test_thin_035,thin,19.024703979492188,0.9149169325828552,8.530675888061523
dehazeformer,DehazeFormer,satehaze1k_test_thin_036,thin,21.598196029663086,0.9425012469291687,6.801494598388672
dehazeformer,DehazeFormer,satehaze1k_test_thin_037,thin,19.646652221679688,0.917019248008728,8.065705299377441
dehazeformer,DehazeFormer,satehaze1k_test_thin_038,thin,22.04401969909668,0.9551989436149597,6.223966598510742
dehazeformer,DehazeFormer,satehaze1k_test_thin_039,thin,19.918806076049805,0.9232592582702637,7.744592189788818
dehazeformer,DehazeFormer,satehaze1k_test_thin_040,thin,22.816810607910156,0.9508377313613892,5.577767848968506
dehazeformer,DehazeFormer,satehaze1k_test_thin_041,thin,20.729246139526367,0.9387950897216797,7.230443954467773
dehazeformer,DehazeFormer,satehaze1k_test_thin_042,thin,22.43853759765625,0.9503208994865417,5.742311477661133
dehazeformer,DehazeFormer,satehaze1k_test_thin_043,thin,21.810657501220703,0.952621579170227,6.485317707061768
dehazeformer,DehazeFormer,satehaze1k_test_thin_044,thin,22.88330078125,0.9608932733535767,5.758566856384277
dehazeformer,DehazeFormer,satehaze1k_test_thin_045,thin,21.106250762939453,0.9345229864120483,7.1852850914001465
dehazeformer,DehazeFormer,satehaze1k_test_moderate_001,moderate,27.528682708740234,0.9639719128608704,5.951084613800049
dehazeformer,DehazeFormer,satehaze1k_test_moderate_002,moderate,28.09274673461914,0.9719236493110657,7.3042402267456055
dehazeformer,DehazeFormer,satehaze1k_test_moderate_003,moderate,27.024805068969727,0.980721116065979,5.424500465393066
dehazeformer,DehazeFormer,satehaze1k_test_moderate_004,moderate,27.37509536743164,0.9714565873146057,6.413969039916992
dehazeformer,DehazeFormer,satehaze1k_test_moderate_005,moderate,24.3497371673584,0.959712028503418,5.9325127601623535
